cost        CG2        HBCS        ScaleStar
2        9606.44        16154.22        9628.47
3        6711.41        11562.03        6709.78
4        5659.7        8101.56        6189.01
5        5094.63        5448.23        6189.01
6        4735.88        4730.62        6189.01
7        4487.07        4573.96        6189.01
8        4309.93        4461.11        6189.01
9        4173.5        4373.17        6189.01
10        4066.63        4298.86        6189.01
11        3980.42        4244.32        6189.01
12        3912.92        4203.42        6189.01
13        3854.27        4151.21        6189.01
14        3805.37        4114.79        6189.01
15        3761.62        4076.07        6189.01
16        3723.57        4040.25        6189.01
17        3689.78        4013.29        6189.01
18        3660.25        3986.97        6189.01
19        3632.56        3968.06        6189.01
20        3608.25        3951.83        6189.01
21        3588.36        3588.36        6189.01
