cost        CG2        HBCS        ScaleStar
1        11913.29        19743.52        11922
2        8321.05        14048.8        8323.03
3        6990.62        9760.68        7670.51
4        6302.96        6712.29        7670.51
5        5866.81        5873.15        7670.51
6        5560.83        5669.91        7670.51
7        5339.57        5556.25        7670.51
8        5170.93        5434.62        7670.51
9        5042.61        5332.96        7670.51
10        4938.37        5271.59        7670.51
11        4851.8        5204.28        7670.51
12        4779.08        5140.16        7670.51
13        4718.1        5101.65        7670.51
14        4665.86        5059.16        7670.51
15        4618.91        5014.87        7670.51
16        4576.08        4980.99        7670.51
17        4539.14        4957.83        7670.51
18        4505.93        4935.07        7670.51
19        4475.45        4904.28        7670.51
20        4450.87        4450.87        7670.51
