cost        CG2        HBCS        ScaleStar
1        10485.11        17536.36        10502.96
2        7318.72        12324.07        7320.78
3        6180.72        8810.65        6745.57
4        5560.72        6175.7        6745.57
5        5170.41        5161.73        6745.57
6        4896.31        4992.49        6745.57
7        4698.63        4873.12        6745.57
8        4550.13        4771.18        6745.57
9        4437.24        4696.77        6745.57
10        4343.34        4633.31        6745.57
11        4267.01        4586.04        6745.57
12        4204.23        4525.34        6745.57
13        4150.07        4482.38        6745.57
14        4103.65        4450.52        6745.57
15        4062.45        4414.65        6745.57
16        4024.39        4383.98        6745.57
17        3992.37        4358.46        6745.57
18        3962.5        4331.38        6745.57
19        3936.65        4316.3        6745.57
20        3914.81        3914.81        6745.57
