cost        CG2        HBCS        ScaleStar
2        9299.49        15499.13        9313.51
3        6494.35        11093.75        6492.58
4        5488.53        7995.18        5995.47
5        4935.23        5235.49        5995.47
6        4583.69        4594.21        5995.47
7        4346.4        4428.88        5995.47
8        4170        4328.89        5995.47
9        4039.9        4236.65        5995.47
10        3938.06        4165.45        5995.47
11        3855.19        4110.79        5995.47
12        3786.08        4060.77        5995.47
13        3730.29        4018.43        5995.47
14        3682.33        3978.94        5995.47
15        3640.39        3948.33        5995.47
16        3604.87        3925.09        5995.47
17        3571.73        3893.64        5995.47
18        3543.54        3870.35        5995.47
19        3516.75        3850.37        5995.47
20        3493.83        3830.1        5995.47
21        3474.07        3474.07        5995.47
