cost        CG2        HBCS        ScaleStar
2        11618.44        19327.87        11628
3        8108.15        13641.76        8112.68
4        6812.79        9345.05        7478.65
5        6147.14        6694.66        7478.65
6        5721.89        5717.92        7478.65
7        5427.64        5533.26        7478.65
8        5205.68        5408.92        7478.65
9        5042.38        5296.36        7478.65
10        4916.53        5201.8        7478.65
11        4810.61        5124.99        7478.65
12        4727.22        5076.75        7478.65
13        4657.52        5014.95        7478.65
14        4599.32        4967.14        7478.65
15        4546.87        4936.25        7478.65
16        4500.26        4893.32        7478.65
17        4461.29        4858.38        7478.65
18        4423.5        4829.51        7478.65
19        4391.31        4804.74        7478.65
20        4362.16        4781.47        7478.65
21        4337.76        4337.76        7478.65
