cost        CG2        HBCS        ScaleStar
2        9663.64        16121.67        9675.75
3        6744.03        11392.35        6747.78
4        5693.1        8060.19        6224.68
5        5121.44        5395.53        6224.68
6        4765.82        4765.6        6224.68
7        4517.21        4594.91        6224.68
8        4331.16        4492.7        6224.68
9        4195.33        4403.14        6224.68
10        4089.23        4321.37        6224.68
11        4004.46        4271.57        6224.68
12        3934.06        4218.08        6224.68
13        3874.56        4168.37        6224.68
14        3825.2        4124.49        6224.68
15        3781.25        4102.42        6224.68
16        3742.98        4074.76        6224.68
17        3710.06        4041.14        6224.68
18        3679.23        4014.26        6224.68
19        3652.2        3994.1        6224.68
20        3627.84        3974.53        6224.68
21        3607.83        3607.83        6224.68
