cost        CG2        HBCS        ScaleStar
2        9853.41        16467.12        9876.15
3        6880.61        11445.09        6884.22
4        5804.27        8225.63        6343.94
5        5218.52        5636.49        6343.94
6        4857.29        4860.14        6343.94
7        4600.35        4678.71        6343.94
8        4416.64        4572.23        6343.94
9        4277.83        4477.54        6343.94
10        4168.53        4405.08        6343.94
11        4083.69        4364.35        6343.94
12        4010.03        4299.09        6343.94
13        3950.9        4249.77        6343.94
14        3899.91        4209.15        6343.94
15        3857.42        4182.5        6343.94
16        3817.08        4148.62        6343.94
17        3783.49        4118.1        6343.94
18        3751.47        4095.41        6343.94
19        3724.21        4079.59        6343.94
20        3699.13        4053.63        6343.94
21        3678.61        3678.61        6343.94
