cost        CG2        HBCS        ScaleStar
1        10564.25        17666.28        10581.68
2        7372.08        12536.43        7371.58
3        6202.11        8897.87        6788.55
4        5592.73        6121.25        6788.55
5        5201.42        5198.97        6788.55
6        4929.22        5016.66        6788.55
7        4730.22        4912.31        6788.55
8        4579.17        4797.19        6788.55
9        4464.5        4720.05        6788.55
10        4369.6        4662.54        6788.55
11        4294.28        4607.77        6788.55
12        4230.67        4549.49        6788.55
13        4175.19        4509.62        6788.55
14        4127.4        4480.76        6788.55
15        4087.42        4444.74        6788.55
16        4049.69        4417.63        6788.55
17        4017.31        4393        6788.55
18        3986.89        4360.21        6788.55
19        3960.42        4340.6        6788.55
20        3938.17        3938.17        6788.55
