cost        CG2        HBCS        ScaleStar
1        10696.14        17825.23        10701.73
2        7459.48        12648.79        7468.83
3        6281.7        8774.08        6866.18
4        5661.27        6212.97        6866.18
5        5268.29        5267.29        6866.18
6        4990.88        5079.08        6866.18
7        4787.82        4973.99        6866.18
8        4639.68        4863.59        6866.18
9        4522.82        4787.35        6866.18
10        4425.65        4713.74        6866.18
11        4347.32        4668.84        6866.18
12        4283.87        4623.61        6866.18
13        4229.08        4571.8        6866.18
14        4181.24        4542.8        6866.18
15        4138.88        4495.81        6866.18
16        4101.4        4458.43        6866.18
17        4068.19        4435.43        6866.18
18        4037.49        4416.85        6866.18
19        4011.38        4391.88        6866.18
20        3988.46        3988.46        6866.18
