cost        CG2        HBCS        ScaleStar
1        9790.16        16350.25        9811.77
2        6828.76        11629.04        6830.67
3        5768.44        8317.78        6288.66
4        5188.96        5717.2        6288.66
5        4823.96        4830.29        6288.66
6        4570.25        4644.77        6288.66
7        4386.45        4551.97        6288.66
8        4243.38        4443.99        6288.66
9        4137.26        4376.07        6288.66
10        4047.42        4310.26        6288.66
11        3979.02        4271.7        6288.66
12        3921.17        4225.66        6288.66
13        3868.94        4186.85        6288.66
14        3824.49        4140.16        6288.66
15        3786.07        4109.34        6288.66
16        3752.32        4081.41        6288.66
17        3721.32        4058.9        6288.66
18        3693.77        4043.99        6288.66
19        3669.86        4019.81        6288.66
20        3648.47        3648.47        6288.66
