cost        CG2        HBCS        ScaleStar
2        10926.86        18421.24        10949.6
3        7639.06        13093.46        7641.54
4        6438.71        9144.85        7037.9
5        5798.4        6212.76        7037.9
6        5390.4        5387.51        7037.9
7        5109.06        5207.04        7037.9
8        4904.09        5075.75        7037.9
9        4750.79        4981.33        7037.9
10        4630.75        4903.04        7037.9
11        4532.46        4829.49        7037.9
12        4451.77        4771.4        7037.9
13        4387.33        4728.3        7037.9
14        4330.5        4680.56        7037.9
15        4280.5        4649.71        7037.9
16        4238.46        4611.21        7037.9
17        4201.63        4580.01        7037.9
18        4166.23        4554.46        7037.9
19        4136.17        4529.56        7037.9
20        4108.8        4497.63        7037.9
21        4085.31        4085.31        7037.9
