cost        CG2        HBCS        ScaleStar
2        11484.08        19280.77        11500.93
3        8023.3        13513.15        8020.89
4        6754.51        9646.14        7393.95
5        6087.38        6501.13        7393.95
6        5661.66        5654.84        7393.95
7        5363.75        5467.75        7393.95
8        5150.25        5350.35        7393.95
9        4985.93        5233.39        7393.95
10        4861.16        5142.7        7393.95
11        4759.55        5074.13        7393.95
12        4675.58        5014.96        7393.95
13        4606.03        4963.01        7393.95
14        4546.21        4912.61        7393.95
15        4496.32        4874.52        7393.95
16        4449.01        4837.97        7393.95
17        4410.88        4803.85        7393.95
18        4373.63        4772.9        7393.95
19        4342.14        4743.27        7393.95
20        4313.28        4722.81        7393.95
21        4289        4705.59        7393.95
