cost        CG2        HBCS        ScaleStar
2        10343.28        17281.86        10358.79
3        7221.08        12145.23        7226.89
4        6081.81        8459.12        6663.8
5        5481.62        5881.2        6663.8
6        5096.37        5097.07        6663.8
7        4833.87        4922.48        6663.8
8        4639.43        4814.24        6663.8
9        4493.4        4705.01        6663.8
10        4380.38        4621.03        6663.8
11        4286.69        4579.43        6663.8
12        4211.7        4516.17        6663.8
13        4148.78        4465.74        6663.8
14        4096.07        4428.67        6663.8
15        4048.69        4387.65        6663.8
16        4008.57        4367.97        6663.8
17        3973.01        4324.95        6663.8
18        3940.08        4297.08        6663.8
19        3911.44        4275.62        6663.8
20        3885.75        4253.35        6663.8
21        3863.84        3863.84        6663.8
