cost        CG2        HBCS        ScaleStar
1        9730.8        16186.97        9748.86
2        6792.99        11537.17        6801.42
3        5711.14        8064.79        6266.13
4        5148.46        5625.97        6266.13
5        4793.43        4792.22        6266.13
6        4543.88        4628.9        6266.13
7        4361.4        4525.14        6266.13
8        4224.8        4433.94        6266.13
9        4118.36        4352.62        6266.13
10        4032.09        4296.37        6266.13
11        3960.5        4247.25        6266.13
12        3900.27        4200.92        6266.13
13        3850.97        4165.3        6266.13
14        3807.53        4130.22        6266.13
15        3769.82        4097.37        6266.13
16        3735.3        4064.06        6266.13
17        3704.95        4040.05        6266.13
18        3678.39        4016.46        6266.13
19        3653.6        3995.82        6266.13
20        3632.55        3632.55        6266.13
