cost        CG2        HBCS        ScaleStar
1        10378.29        17245.33        10399.96
2        7245.82        12373.62        7248.37
3        6098.2        8790.18        6676.75
4        5496.25        5975.28        6676.75
5        5110.78        5113.77        6676.75
6        4844.4        4939.21        6676.75
7        4652.87        4820.99        6676.75
8        4507.57        4725.66        6676.75
9        4393.83        4645.42        6676.75
10        4301.85        4588.55        6676.75
11        4226.28        4543.79        6676.75
12        4163.64        4487.17        6676.75
13        4109.85        4440.31        6676.75
14        4062.99        4402.79        6676.75
15        4023.16        4373.84        6676.75
16        3987        4346.37        6676.75
17        3954.51        4317.98        6676.75
18        3925.13        4295.45        6676.75
19        3899.14        4270.91        6676.75
20        3877.22        3877.22        6676.75
