cost        CG2        HBCS        ScaleStar
2        10946.36        18075.14        10965.06
3        7639.72        12835.06        7640.29
4        6429.76        8931.56        7047.91
5        5798.95        6402.57        7047.91
6        5398.71        5392.86        7047.91
7        5116.89        5214.99        7047.91
8        4908.29        5089.83        7047.91
9        4752.03        4979.24        7047.91
10        4631.21        4902.74        7047.91
11        4535.95        4843.46        7047.91
12        4455.87        4772.65        7047.91
13        4391.66        4731.46        7047.91
14        4332.88        4679.36        7047.91
15        4284.11        4643.2        7047.91
16        4239.8        4615.85        7047.91
17        4203.03        4585.54        7047.91
18        4167.82        4555.5        7047.91
19        4137.64        4531.01        7047.91
20        4110.41        4506.73        7047.91
21        4087.17        4087.17        7047.91
