cost        CG2        HBCS        ScaleStar
1        10899.14        17923.32        10918.83
2        7608.08        12854.92        7608.5
3        6396.51        9204.26        7021.54
4        5766.05        6402.33        7021.54
5        5364.86        5374.28        7021.54
6        5085.75        5177.24        7021.54
7        4885.73        5073.87        7021.54
8        4733.51        4965.61        7021.54
9        4613.14        4887.78        7021.54
10        4517.38        4820.8        7021.54
11        4434.67        4755.61        7021.54
12        4370.23        4705.95        7021.54
13        4314.55        4662.84        7021.54
14        4265.92        4626.11        7021.54
15        4221.98        4584.76        7021.54
16        4183.47        4564.23        7021.54
17        4149.73        4533.96        7021.54
18        4119.2        4508.19        7021.54
19        4091.41        4480.66        7021.54
20        4068.89        4068.89        7021.54
