cost        CG2        HBCS        ScaleStar
2        10244.21        17181.2        10264.33
3        7158.29        12174.39        7161.19
4        6033.99        8422.06        6602
5        5431.03        5938.78        6602
6        5050.94        5052.98        6602
7        4791.31        4874.01        6602
8        4596.62        4776.91        6602
9        4452.75        4666.61        6602
10        4340.83        4584.61        6602
11        4246.83        4530.63        6602
12        4174.52        4490.64        6602
13        4112.45        4428.38        6602
14        4060.98        4382.95        6602
15        4012.87        4349.13        6602
16        3974.19        4317.55        6602
17        3937.19        4292.43        6602
18        3906.16        4258.56        6602
19        3876.73        4240.29        6602
20        3851.18        4219.13        6602
21        3829.98        3829.98        6602
