cost        CG2        HBCS        ScaleStar
2        10574.16        17549.01        10595.63
3        7386.52        12613.49        7394.17
4        6225.53        8944.88        6815.6
5        5614.56        6349.44        6815.6
6        5215.34        5214.67        6815.6
7        4950.56        5038.16        6815.6
8        4747.27        4915.33        6815.6
9        4595.63        4808.64        6815.6
10        4479.84        4742.96        6815.6
11        4388.01        4676.55        6815.6
12        4309.47        4628.72        6815.6
13        4244.56        4572.08        6815.6
14        4190.33        4522.17        6815.6
15        4143.22        4494.8        6815.6
16        4102.55        4463.4        6815.6
17        4063.99        4432.38        6815.6
18        4031.79        4402.43        6815.6
19        4001.59        4374.31        6815.6
20        3975.53        4351.84        6815.6
21        3953.92        3953.92        6815.6
