cost        CG2        HBCS        ScaleStar
2        11449.79        19039.72        11469.12
3        7991.63        13559.73        7996.95
4        6717.69        9441.7        7364.55
5        6068.32        6564.72        7364.55
6        5641.07        5752.63        7364.55
7        5349.41        5450.16        7364.55
8        5131.84        5329.79        7364.55
9        4969.26        5210.21        7364.55
10        4843.6        5121.77        7364.55
11        4742.26        5052.94        7364.55
12        4659.01        4998.78        7364.55
13        4588.8        4936.13        7364.55
14        4530        4893.14        7364.55
15        4478.44        4861.93        7364.55
16        4434.52        4827.4        7364.55
17        4393.9        4791.26        7364.55
18        4359.25        4759.05        7364.55
19        4326.16        4729.86        7364.55
20        4297.73        4710.45        7364.55
21        4273.08        4273.08        7364.55
