cost        CG2        HBCS        ScaleStar
1        4785.35        6042.08        4814.25
2        3745.38        4887.92        3747.5
3        3063.89        4166.76        3079.4
4        2602.13        3741.05        2603.61
5        2377.44        2783.03        2380.66
6        2171.42        2310.58        2173.97
7        2051.93        2074.68        2173.97
8        1952.85        2022.3        2173.97
9        1860.78        1973.43        2173.97
10        1792.46        1942.15        2173.97
11        1735.73        1898.16        2173.97
12        1690.16        1842.8        2173.97
13        1647.71        1819.45        2173.97
14        1613.18        1807.76        2173.97
15        1585.8        1796.75        2173.97
16        1555.67        1787.2        2173.97
17        1532.31        1775.81        2173.97
18        1508.4        1755.56        2173.97
19        1490.18        1747.03        2173.97
20        1471.67        1471.67        2173.97
