cost        CG2        HBCS        ScaleStar
2        4791.04        5544.78        4498.85
3        3503.07        4521.73        3511.79
4        2868.97        3866.45        2883.78
5        2441.21        3422.68        2441.35
6        2227.65        2657.11        2229.07
7        2030.27        2080.42        2046.74
8        1922.36        1950.8        2046.74
9        1836.64        1914.55        2046.74
10        1744.87        1873.37        2046.74
11        1687.92        1822.69        2046.74
12        1626.13        1765.87        2046.74
13        1585.91        1740.98        2046.74
14        1546.34        1719.29        2046.74
15        1512.32        1696.92        2046.74
16        1486.16        1686.59        2046.74
17        1458.06        1674.61        2046.74
18        1436.72        1663.1        2046.74
19        1414.26        1643.76        2046.74
20        1397.28        1641.22        2046.74
21        1379.96        1379.96        2046.74
