cost        CG2        HBCS        ScaleStar
1        4453.85        5713.34        4519.02
2        3485.49        4409.93        3497.64
3        2856.28        3772.72        2887.37
4        2425.32        3432.04        2427.98
5        2210.45        2785.12        2217.39
6        2018.18        2037.42        2028.62
7        1910.76        1927.83        2028.62
8        1817.44        1888.97        2028.62
9        1733.02        1828.47        2028.62
10        1674.74        1796.11        2028.62
11        1616.14        1769.67        2028.62
12        1575.8        1726.01        2028.62
13        1537.11        1702.74        2028.62
14        1502.73        1686.87        2028.62
15        1478.08        1675.09        2028.62
16        1448.49        1662.22        2028.62
17        1427.97        1646.92        2028.62
18        1405.26        1639.43        2028.62
19        1388.08        1623.17        2028.62
20        1371.09        1371.09        2028.62
