cost        CG2        HBCS        ScaleStar
2        4594        5886        4626.51
3        3599.71        4772.08        3602.05
4        2947.98        4158.09        2948.83
5        2499.53        3451.03        2500.52
6        2284.12        2654.73        2285.75
7        2100.91        2113.88        2094.93
8        1973.13        2004.2        2094.93
9        1879.96        1959.92        2094.93
10        1790.74        1921.8        2094.93
11        1729.01        1867.93        2094.93
12        1668.59        1822.65        2094.93
13        1627.7        1786.7        2094.93
14        1585.29        1761.33        2094.93
15        1553.19        1743.95        2094.93
16        1524.92        1731.01        2094.93
17        1495.81        1725.37        2094.93
18        1473.29        1701.36        2094.93
19        1450.9        1686.14        2094.93
20        1432.93        1670.63        2094.93
21        1416.24        1656.02        2094.93
