cost        CG2        HBCS        ScaleStar
2        5151.45        6487.01        5179.92
3        4025.41        5083.73        4035.19
4        3307.94        4592.58        3308.44
5        2797.87        3919.94        2800.78
6        2552.5        3097.85        2560.44
7        2330.02        2329.2        2342.77
8        2204.54        2244.81        2342.77
9        2098.85        2179.84        2342.77
10        2001.1        2143.65        2342.77
11        1932.38        2084.18        2342.77
12        1867.89        2050.64        2342.77
13        1818.02        2001.52        2342.77
14        1774.85        1968.96        2342.77
15        1736.13        1951.45        2342.77
16        1705.28        1940.32        2342.77
17        1672.92        1923.56        2342.77
18        1647.22        1900.76        2342.77
19        1622.55        1892.61        2342.77
20        1602.68        1868.97        2342.77
21        1583.1        1583.1        2342.77
