cost        CG2        HBCS        ScaleStar
1        4408.65        5538.58        4496.2
2        3440.71        4325.63        3446.95
3        2813.84        3876.2        2831.4
4        2394.65        3429.1        2391.32
5        2183.78        2647.41        2183.88
6        1997.73        2078.23        2004.18
7        1885.5        1916.9        2004.18
8        1795.93        1874.29        2004.18
9        1712.07        1800.18        2004.18
10        1659.47        1774.02        2004.18
11        1596.09        1741.89        2004.18
12        1554.88        1704.02        2004.18
13        1516.85        1683.48        2004.18
14        1484.1        1663.25        2004.18
15        1458.21        1655.75        2004.18
16        1430.59        1641.38        2004.18
17        1410.05        1639.15        2004.18
18        1388.57        1616.05        2004.18
19        1371.26        1610.15        2004.18
20        1354.13        1354.13        2004.18
