cost        CG2        HBCS        ScaleStar
2        4469.09        5240.25        4203.25
3        3273.35        4254.25        3276.54
4        2681.32        3714.85        2684.94
5        2274.67        3185.3        2275.59
6        2079.6        2537.53        2079.31
7        1900.49        1918.45        1906.69
8        1793.75        1828.17        1906.69
9        1715.85        1761.64        1906.69
10        1628.66        1729.89        1906.69
11        1570.44        1701.23        1906.69
12        1517.09        1641.79        1906.69
13        1478.68        1614.73        1906.69
14        1443.76        1599.04        1906.69
15        1411.23        1589.64        1906.69
16        1386.04        1575.56        1906.69
17        1360.25        1558.87        1906.69
18        1341.22        1543.59        1906.69
19        1320.04        1537.33        1906.69
20        1303.95        1520.65        1906.69
21        1287.47        1287.47        1906.69
