cost        CG2        HBCS        ScaleStar
2        4622.68        5903.62        4665.6
3        3623.5        4767.6        3621.38
4        2963.48        4277.72        2974.31
5        2517.37        3523.98        2518
6        2298.07        2471.47        2299.2
7        2098.14        2166.6        2111.63
8        1985.72        2022.08        2111.63
9        1890.34        1965.59        2111.63
10        1801.74        1911.79        2111.63
11        1739.72        1861.17        2111.63
12        1680.98        1819.39        2111.63
13        1638.76        1785.76        2111.63
14        1595.71        1766        2111.63
15        1563.37        1763.47        2111.63
16        1536.55        1742.39        2111.63
17        1506.93        1727.76        2111.63
18        1485.98        1727.76        2111.63
19        1462.28        1701.52        2111.63
20        1444.16        1692.84        2111.63
21        1427.1        1427.1        2111.63
