cost        CG2        HBCS        ScaleStar
2        5456.9        6977.12        5528.72
3        4255.85        5467.52        4266.48
4        3488.51        4877.77        3498.5
5        2960.24        3914.65        2960.66
6        2702.26        3084.98        2712.75
7        2462.67        2556.42        2474.18
8        2333.58        2374.53        2474.18
9        2210.42        2304.96        2474.18
10        2115.55        2248.2        2474.18
11        2036.65        2219.45        2474.18
12        1973.64        2162.72        2474.18
13        1922.37        2104.52        2474.18
14        1875.62        2079.52        2474.18
15        1836.01        2066.1        2474.18
16        1801.24        2044.36        2474.18
17        1769.02        2037.12        2474.18
18        1741.33        2015.92        2474.18
19        1715.9        2003.86        2474.18
20        1694.81        1979.17        2474.18
21        1674.02        1674.02        2474.18
