cost        CG2        HBCS        ScaleStar
2        4540.4        5702.14        4558.25
3        3554.4        4717.98        3556.95
4        2907.55        3988.61        2915.63
5        2470.86        3522.81        2470.79
6        2255.18        2684.35        2259.46
7        2059.78        2126.97        2065.16
8        1947.16        1970.24        2065.16
9        1853.53        1926.38        2065.16
10        1766.28        1884.23        2065.16
11        1708.99        1836.48        2065.16
12        1646.87        1798.45        2065.16
13        1604.51        1753.3        2065.16
14        1566.34        1731.98        2065.16
15        1533.41        1722.79        2065.16
16        1506.86        1704.57        2065.16
17        1476.62        1691.75        2065.16
18        1455.12        1685.1        2065.16
19        1432.03        1669.11        2065.16
20        1414.83        1655.14        2065.16
21        1397.71        1397.71        2065.16
