cost        CG2        HBCS        ScaleStar
2        4329.22        5542.6        4335.18
3        3384.24        4488.81        3392.1
4        2772.45        3851.81        2781.38
5        2356.73        3334.44        2356.87
6        2153.22        2573.55        2157.97
7        1966.65        2001.85        1969.62
8        1857.42        1882.18        1969.62
9        1762.1        1826.04        1969.62
10        1684.6        1794.09        1969.62
11        1625.91        1747.89        1969.62
12        1572.73        1708.23        1969.62
13        1530.53        1666.33        1969.62
14        1491.82        1653.07        1969.62
15        1460.92        1637.07        1969.62
16        1435.34        1627.11        1969.62
17        1406.95        1610.09        1969.62
18        1387.34        1591.35        1969.62
19        1366.86        1590.07        1969.62
20        1349.74        1580.83        1969.62
21        1331.84        1331.84        1969.62
