cost        CG2        HBCS        ScaleStar
2        4582.45        5801.14        4616.45
3        3591.56        4711.22        3599.21
4        2941.31        3938.08        2952.36
5        2494.78        3632.58        2494.92
6        2278.95        2609.49        2279.87
7        2079.41        2098.75        2089.08
8        1965.94        1987.31        2089.08
9        1864.97        1949.05        2089.08
10        1781.85        1894.57        2089.08
11        1721.16        1862.54        2089.08
12        1663.12        1799.5        2089.08
13        1619.07        1764.09        2089.08
14        1578.34        1744.72        2089.08
15        1545.1        1739.03        2089.08
16        1516.54        1719.5        2089.08
17        1490.15        1709.7        2089.08
18        1467.77        1696.54        2089.08
19        1445.92        1681.24        2089.08
20        1428.15        1674.68        2089.08
21        1410.53        1410.53        2089.08
