cost        CG2        HBCS        ScaleStar
2        3764.95        4737.78        3784.92
3        2949.37        3874.95        2954.47
4        2414.73        3327.55        2424.71
5        2054.11        2707.98        2053.05
6        1873.49        2245.01        1876.96
7        1728.14        1737.84        1720.42
8        1618.38        1637.04        1720.42
9        1546.51        1606.51        1720.42
10        1466.61        1563.13        1720.42
11        1426.74        1520.83        1720.42
12        1368.8        1483.33        1720.42
13        1335.43        1457.91        1720.42
14        1301.25        1437.39        1720.42
15        1272.06        1437.17        1720.42
16        1251.59        1428.42        1720.42
17        1227.19        1405.09        1720.42
18        1208.3        1392.14        1720.42
19        1189.93        1382.33        1720.42
20        1175.28        1368.36        1720.42
21        1160.46        1160.46        1720.42
