cost        CG2        HBCS        ScaleStar
2        4776.45        6044.44        4820.65
3        3719.26        4772.98        3720.96
4        3046.06        4115.5        3050.74
5        2585.5        3563.71        2586.78
6        2364.08        2786.95        2363.51
7        2156.61        2185.93        2162.42
8        2037.79        2074.99        2162.42
9        1935.81        2012.24        2162.42
10        1847.33        1969.48        2162.42
11        1784.29        1926.62        2162.42
12        1726.14        1859.05        2162.42
13        1681.52        1826.8        2162.42
14        1638.42        1811.1        2162.42
15        1603.78        1800.86        2162.42
16        1576.25        1793.79        2162.42
17        1546.49        1777.09        2162.42
18        1523.19        1766.38        2162.42
19        1498.52        1759.03        2162.42
20        1480.36        1750.05        2162.42
21        1462.21        1462.21        2162.42
