cost        CG2        HBCS        ScaleStar
2        4920.1        6150.05        4969.4
3        3846.55        5112.77        3848.25
4        3150.4        4135.27        3156.63
5        2667.81        3716.78        2667.18
6        2439.16        2923.02        2445.61
7        2229.28        2220.96        2235.3
8        2106.35        2142.66        2235.3
9        1997.48        2101.48        2235.3
10        1909.23        2020.75        2235.3
11        1843.55        1993.32        2235.3
12        1781.06        1935.89        2235.3
13        1735.8        1904.27        2235.3
14        1692.42        1879.48        2235.3
15        1656.56        1859.52        2235.3
16        1627.55        1850.25        2235.3
17        1595.63        1826.79        2235.3
18        1572.7        1817.31        2235.3
19        1547.59        1809.65        2235.3
20        1527.64        1785.94        2235.3
21        1509.14        1509.14        2235.3
