cost        CG2        HBCS        ScaleStar
1        4512.05        5272.38        4244.72
2        3290.81        4348.07        3296.12
3        2699.21        3690.45        2717.7
4        2288.95        3253.41        2287.32
5        2089.76        2484.38        2091.39
6        1913.53        1930.1        1917.42
7        1802.64        1829.1        1917.42
8        1725.83        1777.42        1917.42
9        1636.82        1729.86        1917.42
10        1582.73        1705.52        1917.42
11        1525.77        1669.28        1917.42
12        1487.8        1638.57        1917.42
13        1452.93        1609.6        1917.42
14        1417.81        1602.34        1917.42
15        1395.56        1580.14        1917.42
16        1367.44        1569.78        1917.42
17        1349.15        1555.39        1917.42
18        1327.66        1542.62        1917.42
19        1310.65        1522.97        1917.42
20        1293.38        1293.38        1917.42
