cost        CG2        HBCS        ScaleStar
1        7017.84        10503.76        7021.66
2        5316.56        8109.66        5322.73
3        4291.11        5952.96        4290.54
4        3752.92        4251.72        3723.2
5        3437.78        3858.81        3723.2
6        3203.19        3218.09        3723.2
7        3050.36        3146.02        3723.2
8        2911.44        3062.99        3723.2
9        2805.98        2995.51        3723.2
10        2728.51        2931.97        3723.2
11        2652.96        2873.4        3723.2
12        2595.96        2858.3        3723.2
13        2547.48        2832.61        3723.2
14        2503.13        2806.78        3723.2
15        2467.68        2776.84        3723.2
16        2433.5        2751.25        3723.2
17        2403.31        2716.8        3723.2
18        2379.5        2694.09        3723.2
19        2354.24        2671.62        3723.2
20        2332.98        2332.98        3723.2
