cost        CG2        HBCS        ScaleStar
2        7246.58        10604.57        7262.3
3        5490.26        8318.32        5519.45
4        4435.27        6084.52        4434.31
5        3897.01        4282.8        3848.59
6        3552.12        3978.86        3842.79
7        3309.12        3324.75        3842.79
8        3144.99        3232.47        3842.79
9        3003.93        3174.53        3842.79
10        2896.8        3113.48        3842.79
11        2813.31        3022.71        3842.79
12        2740.25        2972.87        3842.79
13        2681.77        2944.71        3842.79
14        2631.94        2912.47        3842.79
15        2585.46        2894.26        3842.79
16        2547.93        2858.74        3842.79
17        2512.53        2830.52        3842.79
18        2479.7        2803.77        3842.79
19        2455.5        2780.23        3842.79
20        2430.28        2756.34        3842.79
21        2407.88        2407.88        3842.79
