cost        CG2        HBCS        ScaleStar
1        5681.85        8479.77        5679.51
2        4288.49        6658.85        4313.07
3        3467.67        4725.61        3469.23
4        3054        3611.34        3014.76
5        2795.68        3011.91        3014.76
6        2592.25        2613.26        3014.76
7        2472.72        2529.72        3014.76
8        2355.63        2478.92        3014.76
9        2267.34        2421.54        3014.76
10        2206.46        2367.14        3014.76
11        2146.8        2319.88        3014.76
12        2100.55        2310.14        3014.76
13        2063.07        2283.06        3014.76
14        2024.56        2262.62        3014.76
15        1996.45        2232.52        3014.76
16        1969.02        2216.29        3014.76
17        1943.46        2197.09        3014.76
18        1923.88        2179.22        3014.76
19        1902.77        2161.78        3014.76
20        1885.75        1885.75        3014.76
