cost        CG2        HBCS        ScaleStar
1        6604.67        9795.86        6610.2
2        5004.76        7656.83        5020.49
3        4039.16        5657.17        4038.81
4        3535.29        4062.68        3505.75
5        3234.64        3586.4        3497.46
6        3012.13        3023.75        3497.46
7        2869.05        2946.35        3497.46
8        2737.51        2896.94        3497.46
9        2638.37        2822.14        3497.46
10        2567.48        2774.68        3497.46
11        2497.16        2713.53        3497.46
12        2442.65        2683.48        3497.46
13        2397.34        2656.02        3497.46
14        2355.05        2634.61        3497.46
15        2323.1        2607.77        3497.46
16        2289.7        2569.71        3497.46
17        2260.45        2553.97        3497.46
18        2237.55        2531.62        3497.46
19        2213.75        2522.97        3497.46
20        2193.4        2193.4        3497.46
