cost        CG2        HBCS        ScaleStar
2        6094.3        8912.83        6097.06
3        4610.84        7023.07        4629.75
4        3726.34        5011.75        3726.41
5        3294.83        3829.3        3259.34
6        3002.74        3275.95        3234.97
7        2781.4        2797.35        3234.97
8        2653.08        2721.27        3234.97
9        2529.23        2668.66        3234.97
10        2431.52        2609.28        3234.97
11        2367.86        2542.87        3234.97
12        2305.01        2502.08        3234.97
13        2255.53        2473.04        3234.97
14        2212.51        2448.35        3234.97
15        2173.17        2426.18        3234.97
16        2144.09        2405.93        3234.97
17        2113.44        2380.73        3234.97
18        2085.66        2357.63        3234.97
19        2064.39        2346.45        3234.97
20        2042.24        2327.22        3234.97
21        2023.68        2307.6        3234.97
