cost        CG2        HBCS        ScaleStar
1        5431.25        7991.2        5434.86
2        4108.01        6124.6        4115.45
3        3315.03        4608.56        3316.02
4        2902.25        3361.82        2886.95
5        2665.37        3130.48        2886.95
6        2478.21        2485.49        2886.95
7        2358.77        2426.89        2886.95
8        2252.02        2358.15        2886.95
9        2169.12        2311.16        2886.95
10        2108.95        2263.8        2886.95
11        2053.07        2228.93        2886.95
12        2006.9        2208.67        2886.95
13        1970.95        2179.44        2886.95
14        1936.38        2162.42        2886.95
15        1909.1        2137.47        2886.95
16        1882.64        2119.29        2886.95
17        1858.46        2101.94        2886.95
18        1840.49        2081.43        2886.95
19        1820.79        2061.88        2886.95
20        1805.18        1805.18        2886.95
