cost        CG2        HBCS        ScaleStar
2        6546.44        9756.11        6549.7
3        4951.2        7654.62        4966.78
4        4000.4        5393.98        4005.93
5        3507.16        3915.86        3477.72
6        3209.27        3730.88        3477.72
7        2989.07        3017.2        3477.72
8        2849.2        2940.28        3477.72
9        2714.55        2870.65        3477.72
10        2614.74        2791.6        3477.72
11        2544.68        2751.26        3477.72
12        2477.02        2688        3477.72
13        2423.64        2653.08        3477.72
14        2377.73        2631.68        3477.72
15        2335.84        2603.16        3477.72
16        2300.52        2581.94        3477.72
17        2270.12        2559.27        3477.72
18        2240.76        2526.2        3477.72
19        2218.31        2510.99        3477.72
20        2195.14        2485.68        3477.72
21        2176.05        2176.05        3477.72
