cost        CG2        HBCS        ScaleStar
2        5654.5        8379.18        5660.88
3        4281.11        6600.69        4298.75
4        3459.16        4704.98        3464.48
5        3053.08        3450.88        3009.51
6        2782.1        2973.78        3006.22
7        2586.8        2592.9        3006.22
8        2460.84        2530.07        3006.22
9        2346.33        2472.94        3006.22
10        2262.02        2413.11        3006.22
11        2199.2        2365.65        3006.22
12        2139.69        2312.63        3006.22
13        2094.35        2286.74        3006.22
14        2055.42        2277.42        3006.22
15        2018.09        2251.56        3006.22
16        1989.88        2233.12        3006.22
17        1962.28        2211.64        3006.22
18        1937.19        2182.06        3006.22
19        1917.67        2167.99        3006.22
20        1898.19        2150.2        3006.22
21        1879.36        1879.36        3006.22
