cost        CG2        HBCS        ScaleStar
2        6778.24        9971.33        6782.06
3        5134.12        7729.88        5146.87
4        4145.86        5451.35        4147.49
5        3644.25        4053.77        3599.17
6        3325.75        3635.33        3599.17
7        3096.63        3130.75        3599.17
8        2944.59        3033.56        3599.17
9        2812.61        2957.12        3599.17
10        2710.52        2909        3599.17
11        2636.92        2840.72        3599.17
12        2564.96        2790.57        3599.17
13        2509.49        2749.28        3599.17
14        2461.15        2729.08        3599.17
15        2418.8        2700.23        3599.17
16        2386.37        2672.3        3599.17
17        2354.19        2657.21        3599.17
18        2323.42        2629.65        3599.17
19        2298.64        2610.51        3599.17
20        2274.59        2581.84        3599.17
21        2254.42        2254.42        3599.17
