cost        CG2        HBCS        ScaleStar
2        6701.35        9756.82        6703.48
3        5065.95        7807.59        5071.26
4        4094.75        5714.68        4098.15
5        3620.49        4200.44        3559.64
6        3286.72        3590.67        3559.64
7        3060.21        3074.89        3559.64
8        2918.47        3004.6        3559.64
9        2780.8        2921.76        3559.64
10        2678.65        2872.24        3559.64
11        2605.98        2807.01        3559.64
12        2535.18        2749.63        3559.64
13        2479.85        2723.25        3559.64
14        2433.82        2704.11        3559.64
15        2390.81        2669.65        3559.64
16        2356.83        2634.38        3559.64
17        2324.15        2617.42        3559.64
18        2295.93        2596.03        3559.64
19        2273.55        2577.78        3559.64
20        2249.61        2559.52        3559.64
21        2228.85        2228.85        3559.64
