cost        CG2        HBCS        ScaleStar
2        5764.64        8499.8        5766.69
3        4362.78        6739.23        4376.09
4        3523.97        4857.83        3524.82
5        3104.67        3453.88        3055.9
6        2834.48        3091.53        3055.9
7        2630.33        2643.1        3055.9
8        2509.95        2574.45        3055.9
9        2390.51        2526.36        3055.9
10        2302.05        2466.07        3055.9
11        2239.07        2401.57        3055.9
12        2178.9        2367.17        3055.9
13        2132.5        2334.83        3055.9
14        2093.04        2315.31        3055.9
15        2055.11        2288.28        3055.9
16        2027.5        2274.76        3055.9
17        1997.65        2250.36        3055.9
18        1972.65        2229.63        3055.9
19        1951.38        2207.82        3055.9
20        1931.27        2202.78        3055.9
21        1913.34        1913.34        3055.9
