cost        CG2        HBCS        ScaleStar
1        6023.79        8838.39        6022.72
2        4557.75        6964.35        4561.5
3        3679.56        5044.34        3683.38
4        3228.6        3581.77        3199.73
5        2954.65        3197.03        3199.73
6        2749.9        2771.26        3199.73
7        2622.65        2692.7        3199.73
8        2496.51        2634.16        3199.73
9        2406.49        2554.26        3199.73
10        2341.79        2501.26        3199.73
11        2276.98        2469.82        3199.73
12        2228.72        2442.23        3199.73
13        2187.42        2415.1        3199.73
14        2148.24        2398.4        3199.73
15        2116.76        2379.4        3199.73
16        2090.88        2353.52        3199.73
17        2062.9        2335.74        3199.73
18        2041.53        2315.72        3199.73
19        2020.01        2293.06        3199.73
20        2001.21        2001.21        3199.73
