cost        CG2        HBCS        ScaleStar
2        5915.18        8710.4        5908.38
3        4471.03        6892.46        4484.7
4        3612.67        4966.65        3614.08
5        3191.53        3590.5        3135.18
6        2893.46        3200.63        3135.18
7        2699.37        2706.89        3135.18
8        2570.35        2638.17        3135.18
9        2448.61        2571.44        3135.18
10        2360.36        2506.04        3135.18
11        2297.33        2460.46        3135.18
12        2235.41        2418.52        3135.18
13        2187.08        2396.58        3135.18
14        2146.04        2373.63        3135.18
15        2106.54        2358.4        3135.18
16        2078.62        2332.07        3135.18
17        2047.77        2307.88        3135.18
18        2022.93        2284.1        3135.18
19        2002.36        2271.3        3135.18
20        1980.87        2243.22        3135.18
21        1963.39        1963.39        3135.18
