cost        CG2        HBCS        ScaleStar
2        6084.54        8962.57        6085.81
3        4608.72        7027.12        4625.3
4        3720.19        4999.65        3723.02
5        3264.77        3735.77        3231.44
6        3005.2        3232.93        3231.44
7        2778.79        2790.95        3231.44
8        2648.03        2719.83        3231.44
9        2529.71        2657.17        3231.44
10        2434.21        2589.74        3231.44
11        2367.43        2546.47        3231.44
12        2302.77        2503.65        3231.44
13        2253.86        2471.05        3231.44
14        2209.75        2438.53        3231.44
15        2170.58        2426.27        3231.44
16        2141.06        2401.05        3231.44
17        2112.11        2377.34        3231.44
18        2083.35        2357.87        3231.44
19        2062.65        2336.98        3231.44
20        2040.99        2317.51        3231.44
21        2022.4        2296.89        3231.44
