cost        CG2        HBCS        ScaleStar
2        6773.68        10097.81        6775.8
3        5129.78        7845.03        5137.21
4        4141.58        5702.46        4144.77
5        3628.46        4108        3595.67
6        3321.65        3808.91        3595.67
7        3094.59        3110.37        3595.67
8        2948.8        3032.58        3595.67
9        2810.59        2960.51        3595.67
10        2708.07        2892.98        3595.67
11        2636.45        2834.24        3595.67
12        2563.25        2782.9        3595.67
13        2508.46        2768.23        3595.67
14        2460.51        2733.9        3595.67
15        2417.59        2694.28        3595.67
16        2384.52        2671.4        3595.67
17        2351.59        2646.76        3595.67
18        2320.4        2618.5        3595.67
19        2296.95        2598.13        3595.67
20        2273.68        2581.26        3595.67
21        2252.23        2252.23        3595.67
