cost        CG2        HBCS        ScaleStar
2        6558.32        9647.65        6558.54
3        4967.76        7597.45        4978.18
4        4012.5        5429.31        4010.8
5        3512.81        4042.71        3482.32
6        3214.25        3643.6        3482.32
7        2993.28        3004.39        3482.32
8        2849.07        2940.59        3482.32
9        2717.6        2857.74        3482.32
10        2619.86        2804.57        3482.32
11        2547.05        2746.53        3482.32
12        2480.84        2687.89        3482.32
13        2426.84        2657.01        3482.32
14        2381.55        2642.43        3482.32
15        2339.42        2608.67        3482.32
16        2307.07        2586.81        3482.32
17        2275.1        2557        3482.32
18        2246.22        2544.43        3482.32
19        2223.14        2529.88        3482.32
20        2199.81        2500.22        3482.32
21        2180.43        2180.43        3482.32
