cost        CG2        HBCS        ScaleStar
2        5262.94        7703.71        5250.4
3        3974.55        6099.59        3983.12
4        3207        4374.86        3208.2
5        2850.5        3201.54        2791.35
6        2587.46        2922.56        2791.35
7        2397.25        2407.14        2791.35
8        2285.69        2348.88        2791.35
9        2180.14        2298.27        2791.35
10        2097.47        2237.27        2791.35
11        2041.66        2182.75        2791.35
12        1985.94        2150.05        2791.35
13        1944.41        2130.7        2791.35
14        1906.07        2109.83        2791.35
15        1872.74        2093.48        2791.35
16        1845.58        2066.84        2791.35
17        1820.32        2046.9        2791.35
18        1796.58        2028.66        2791.35
19        1779.98        2017.2        2791.35
20        1760.87        2001.24        2791.35
21        1744.35        1744.35        2791.35
