cost        CG2        HBCS        ScaleStar
2        6057.55        8773.72        6057.12
3        4865.43        7354.15        4871.16
4        3808.59        5798.09        3791.24
5        3393.44        4181.18        3405.9
6        3046.5        3104.08        3093.81
7        2847.49        2852.28        3093.81
8        2675.63        2699.91        3093.81
9        2567.78        2641.19        3093.81
10        2456.21        2613.18        3093.81
11        2384.34        2564.42        3093.81
12        2309.49        2537.99        3093.81
13        2259.77        2512.2        3093.81
14        2206.9        2478.83        3093.81
15        2168.23        2435.9        3093.81
16        2128.77        2396.99        3093.81
17        2099.94        2370.9        3093.81
18        2069.27        2362.81        3093.81
19        2043.97        2341.33        3093.81
20        2020.83        2333.79        3093.81
21        1998.41        1998.41        3093.81
