cost        CG2        HBCS        ScaleStar
1        5825.69        8530.1        5812.51
2        4677.12        7015.83        4693.49
3        3644.87        5590.06        3643.95
4        3262.8        4153.7        3264.85
5        2926.62        2945.36        2972.52
6        2737.67        2746.61        2972.52
7        2573.14        2596.03        2972.52
8        2463.17        2537.72        2972.52
9        2362.69        2503.18        2972.52
10        2292.31        2462.06        2972.52
11        2220.68        2446.06        2972.52
12        2171.06        2411.91        2972.52
13        2122.43        2376.73        2972.52
14        2085.19        2357        2972.52
15        2046.75        2309.02        2972.52
16        2017.22        2287.74        2972.52
17        1987.71        2271.72        2972.52
18        1963.75        2251.11        2972.52
19        1941.18        2227.47        2972.52
20        1920.88        1920.88        2972.52
