cost        CG2        HBCS        ScaleStar
2        4887.94        7023.63        4827.8
3        3871.98        5759.9        3878.78
4        3030.33        4554.24        3019.57
5        2705.42        3340.83        2706.2
6        2427.33        2546.47        2462.25
7        2275.29        2272.17        2462.25
8        2133.58        2167.14        2462.25
9        2045.01        2113.43        2462.25
10        1956.05        2083.37        2462.25
11        1900.59        2047.75        2462.25
12        1842.38        2016.83        2462.25
13        1800.95        1989.47        2462.25
14        1759.3        1966.35        2462.25
15        1728.47        1937.61        2462.25
16        1697.42        1912.79        2462.25
17        1672.79        1894.75        2462.25
18        1648.31        1883.36        2462.25
19        1627.96        1865.79        2462.25
20        1608.85        1858.34        2462.25
21        1592.47        1592.47        2462.25
