cost        CG2        HBCS        ScaleStar
2        5418.41        7770.08        5315.99
3        4269.85        6324.3        4282.25
4        3346.75        5070.69        3327.34
5        2979.76        3788.82        2985.5
6        2677.59        2762.62        2714.07
7        2507.88        2516.22        2714.07
8        2352.96        2394.42        2714.07
9        2260.62        2325.53        2714.07
10        2157.8        2290.75        2714.07
11        2097.94        2249.41        2714.07
12        2029.04        2228.78        2714.07
13        1984.72        2193.22        2714.07
14        1936.76        2156.9        2714.07
15        1903.04        2129.94        2714.07
16        1869.2        2103.37        2714.07
17        1842.22        2083.27        2714.07
18        1816.82        2078.93        2714.07
19        1795.32        2054.11        2714.07
20        1773.01        2040.26        2714.07
21        1754.51        1754.51        2714.07
