cost        CG2        HBCS        ScaleStar
1        5498.54        7700.89        5337.46
2        4288.14        6535.68        4294.09
3        3363.2        5005.61        3342.16
4        2990.05        3719.7        2994.3
5        2687.98        2787.68        2727.15
6        2510.01        2526.41        2727.15
7        2360.51        2380.99        2727.15
8        2258.28        2322.78        2727.15
9        2166.59        2290.2        2727.15
10        2100.49        2270.87        2727.15
11        2038.81        2234.3        2727.15
12        1992.27        2208.29        2727.15
13        1945.97        2180.72        2727.15
14        1910.74        2142.56        2727.15
15        1878.8        2119.79        2727.15
16        1850.3        2080.64        2727.15
17        1825.24        2074.66        2727.15
18        1803.29        2067.49        2727.15
19        1781.85        2041.04        2727.15
20        1762.81        1762.81        2727.15
