cost        CG2        HBCS        ScaleStar
2        5359.47        7612.68        5211.58
3        4192.04        6287.6        4193.84
4        3273.93        4947.86        3262.03
5        2919.13        3661.67        2921.43
6        2622.26        2641.68        2660.05
7        2449.82        2461.98        2660.05
8        2306.01        2345.78        2660.05
9        2206.46        2281.25        2660.05
10        2114.27        2234.23        2660.05
11        2051.74        2214.53        2660.05
12        1988.29        2186.2        2660.05
13        1944.83        2156.96        2660.05
14        1899.55        2135.58        2660.05
15        1866.47        2103.59        2660.05
16        1833.55        2064.04        2660.05
17        1805.17        2047.43        2660.05
18        1781.29        2024.61        2660.05
19        1760.17        2014.39        2660.05
20        1739.42        2003.13        2660.05
21        1720.74        1720.74        2660.05
