cost        CG2        HBCS        ScaleStar
2        6404.8        9210.86        6396.73
3        5132.35        7704.24        5134.9
4        3999.51        6065.08        4000.86
5        3581.03        4289.79        3580.11
6        3215.99        3314.08        3265.89
7        3005.51        3026.49        3265.89
8        2828.85        2873.29        3265.89
9        2709.76        2791.32        3265.89
10        2595.75        2752.02        3265.89
11        2520.09        2714.54        3265.89
12        2440.66        2683.02        3265.89
13        2387.17        2644.39        3265.89
14        2330.95        2601.59        3265.89
15        2291.32        2577.21        3265.89
16        2248.75        2544.31        3265.89
17        2216.91        2507.14        3265.89
18        2185.65        2492.65        3265.89
19        2158.54        2473.44        3265.89
20        2133.78        2463.46        3265.89
21        2111.22        2111.22        3265.89
