cost        CG2        HBCS        ScaleStar
2        5045.26        7017.55        4876.68
3        3915.54        5767.48        3926.59
4        3086.37        4583.92        3048.33
5        2729.86        3464.48        2732.7
6        2451.03        2464.95        2488.6
7        2296.94        2322.94        2488.6
8        2151.69        2205.22        2488.6
9        2064.33        2122.24        2488.6
10        1974.35        2091.68        2488.6
11        1919.4        2060.12        2488.6
12        1857.84        2034.78        2488.6
13        1818.31        2013.64        2488.6
14        1775.81        1990.39        2488.6
15        1745.12        1957.21        2488.6
16        1712.42        1928.47        2488.6
17        1689.21        1912.4        2488.6
18        1663.98        1895.74        2488.6
19        1643.99        1885.9        2488.6
20        1624.64        1864.05        2488.6
21        1606.99        1606.99        2488.6
