cost        CG2        HBCS        ScaleStar
2        5789.38        8247.5        5678.24
3        4563.25        6841.68        4574.94
4        3557.13        5382.65        3556.57
5        3187.88        3926.67        3188.45
6        2862.26        3010.3        2905.11
7        2672.18        2748.78        2905.11
8        2513.3        2537.04        2905.11
9        2404.39        2488.78        2905.11
10        2306.56        2446.7        2905.11
11        2238.69        2405.18        2905.11
12        2168.95        2385.22        2905.11
13        2119.61        2355.2        2905.11
14        2070.61        2315.87        2905.11
15        2034.98        2295.5        2905.11
16        1999.42        2264.66        2905.11
17        1970.64        2228.41        2905.11
18        1942.12        2206.13        2905.11
19        1919.07        2199.82        2905.11
20        1896.92        2180.2        2905.11
21        1876.55        1876.55        2905.11
