cost        CG2        HBCS        ScaleStar
2        5554.65        8068.88        5484.31
3        4405.45        6529.46        4406.72
4        3455.65        5226.98        3435.1
5        3073.71        3922.15        3078.88
6        2760.91        2948.55        2807.95
7        2584.15        2603.17        2807.95
8        2428.8        2466.05        2807.95
9        2324.04        2395.71        2807.95
10        2228.42        2363.68        2807.95
11        2161.7        2335.76        2807.95
12        2095.41        2291.36        2807.95
13        2048.28        2269.6        2807.95
14        2001.04        2230.73        2807.95
15        1966.02        2206.1        2807.95
16        1931.36        2180.81        2807.95
17        1902.68        2154.41        2807.95
18        1876.28        2134.14        2807.95
19        1852.6        2131.73        2807.95
20        1831.97        2108.96        2807.95
21        1812.8        1812.8        2807.95
