cost        CG2        HBCS        ScaleStar
2        5544.52        7853.27        5415.54
3        4347.94        6540.65        4359.48
4        3389.78        5083.47        3386.66
5        3035.11        3834.82        3038.16
6        2726.74        2797.18        2771.82
7        2548.63        2562.79        2771.82
8        2395.97        2430        2771.82
9        2292.13        2368.83        2771.82
10        2196.47        2332.47        2771.82
11        2131.01        2294.98        2771.82
12        2067.14        2269.61        2771.82
13        2020.88        2237.72        2771.82
14        1973.61        2206.28        2771.82
15        1937.32        2176.77        2771.82
16        1904.22        2145.28        2771.82
17        1878.15        2124.91        2771.82
18        1851.33        2101.94        2771.82
19        1828.12        2091.03        2771.82
20        1808.02        2082.4        2771.82
21        1788.84        1788.84        2771.82
